"mmsi","year","month","hours","kir","post","date"
413278000,2015,1,216.769722222222,FALSE,TRUE,2015-01-01
529729000,2015,1,275.122361111111,TRUE,TRUE,2015-01-01
432507000,2013,10,57.8205555555556,FALSE,FALSE,2013-10-01
412695620,2015,6,32.3747222222222,FALSE,TRUE,2015-06-01
441869000,2016,2,169.26125,FALSE,TRUE,2016-02-01
441251000,2014,8,579.503888888889,FALSE,FALSE,2014-08-01
512000089,2014,8,56.72125,FALSE,FALSE,2014-08-01
441644000,2014,8,350.914305555556,FALSE,FALSE,2014-08-01
440089000,2014,8,375.129027777778,FALSE,FALSE,2014-08-01
367463000,2014,8,189.175833333333,FALSE,FALSE,2014-08-01
441930000,2014,4,39.0498611111111,FALSE,FALSE,2014-04-01
548831000,2014,4,33.9643055555556,FALSE,FALSE,2014-04-01
440733000,2014,4,363.474722222222,FALSE,FALSE,2014-04-01
367463000,2014,4,15.3981944444444,FALSE,FALSE,2014-04-01
440045000,2014,4,428.68875,FALSE,FALSE,2014-04-01
440894000,2014,4,440.056944444444,FALSE,FALSE,2014-04-01
440612000,2013,9,136.938333333333,FALSE,FALSE,2013-09-01
440055000,2013,5,96.0081944444444,FALSE,FALSE,2013-05-01
441644000,2014,4,518.421388888889,FALSE,FALSE,2014-04-01
441166000,2016,1,53.0025,FALSE,TRUE,2016-01-01
416243600,2015,7,222.089583333333,FALSE,TRUE,2015-07-01
538060005,2015,7,6.33166666666667,FALSE,TRUE,2015-07-01
440604000,2015,7,215.530277777778,FALSE,TRUE,2015-07-01
553111712,2015,7,266.468055555556,FALSE,TRUE,2015-07-01
440542000,2013,10,36.9765277777778,FALSE,FALSE,2013-10-01
440704000,2016,7,31.7433333333333,FALSE,TRUE,2016-07-01
529687000,2015,1,70.2326388888889,TRUE,TRUE,2015-01-01
529783000,2015,1,264.252222222222,TRUE,TRUE,2015-01-01
735057565,2015,6,18.8781944444444,FALSE,TRUE,2015-06-01
338622000,2015,6,203.926111111111,FALSE,TRUE,2015-06-01
416000179,2013,10,15.9638888888889,FALSE,FALSE,2013-10-01
440195000,2015,1,198.209166666667,FALSE,TRUE,2015-01-01
440987654,2013,12,472.231805555556,FALSE,FALSE,2013-12-01
441812000,2013,12,633.782083333333,FALSE,FALSE,2013-12-01
440670000,2013,12,681.665694444445,FALSE,FALSE,2013-12-01
440612000,2013,12,680.960694444444,FALSE,FALSE,2013-12-01
412695640,2013,12,548.213472222222,FALSE,FALSE,2013-12-01
412420584,2013,12,584.077638888889,FALSE,FALSE,2013-12-01
440900000,2013,12,696.656805555556,FALSE,FALSE,2013-12-01
440773000,2013,12,1158.88333333333,FALSE,FALSE,2013-12-01
440281000,2013,12,443.634305555556,FALSE,FALSE,2013-12-01
440952000,2013,12,692.562083333333,FALSE,FALSE,2013-12-01
440936000,2013,12,640.498888888889,FALSE,FALSE,2013-12-01
529417000,2013,12,15.5526388888889,TRUE,FALSE,2013-12-01
440858000,2013,12,688.925138888889,FALSE,FALSE,2013-12-01
440886000,2013,12,742.254305555556,FALSE,FALSE,2013-12-01
548831000,2013,12,85.0434722222222,FALSE,FALSE,2013-12-01
440233000,2013,12,29.0330555555556,FALSE,FALSE,2013-12-01
416197600,2013,12,411.167222222222,FALSE,FALSE,2013-12-01
416003756,2013,12,377.016111111111,FALSE,FALSE,2013-12-01
520241000,2013,12,499.361666666667,FALSE,FALSE,2013-12-01
520217000,2013,12,43.9230555555555,FALSE,FALSE,2013-12-01
440089000,2013,12,705.289444444444,FALSE,FALSE,2013-12-01
440950000,2013,12,678.695,FALSE,FALSE,2013-12-01
440941000,2013,12,713.922777777778,FALSE,FALSE,2013-12-01
538060006,2013,12,22.8972222222222,FALSE,FALSE,2013-12-01
529686000,2014,12,19.2534722222222,TRUE,FALSE,2014-12-01
367463000,2015,7,124.450972222222,FALSE,TRUE,2015-07-01
512012000,2015,7,171.319861111111,FALSE,TRUE,2015-07-01
416233600,2015,6,193.860972222222,FALSE,TRUE,2015-06-01
529729000,2015,6,189.092777777778,TRUE,TRUE,2015-06-01
440552000,2014,8,37.7636111111111,FALSE,FALSE,2014-08-01
529686000,2014,8,31.3079166666667,TRUE,FALSE,2014-08-01
440108000,2015,7,4.61694444444444,FALSE,TRUE,2015-07-01
441812000,2013,11,671.899583333333,FALSE,FALSE,2013-11-01
440704000,2013,11,670.397222222222,FALSE,FALSE,2013-11-01
416004507,2013,11,480.534166666667,FALSE,FALSE,2013-11-01
416004409,2013,11,37.7341666666667,FALSE,FALSE,2013-11-01
440807000,2013,11,644.906527777778,FALSE,FALSE,2013-11-01
440636000,2013,11,675.395972222222,FALSE,FALSE,2013-11-01
416004552,2013,11,613.789722222222,FALSE,FALSE,2013-11-01
440936000,2013,11,591.775694444445,FALSE,FALSE,2013-11-01
440281000,2013,11,505.112361111111,FALSE,FALSE,2013-11-01
440574000,2013,11,658.910555555555,FALSE,FALSE,2013-11-01
416002596,2013,11,609.58375,FALSE,FALSE,2013-11-01
416197600,2013,11,662.342361111111,FALSE,FALSE,2013-11-01
440920000,2013,11,534.134861111111,FALSE,FALSE,2013-11-01
520238000,2013,11,503.680833333333,FALSE,FALSE,2013-11-01
440462000,2013,11,28.6215277777778,FALSE,FALSE,2013-11-01
440821000,2013,11,664.781111111111,FALSE,FALSE,2013-11-01
529415000,2013,11,711.847777777778,TRUE,FALSE,2013-11-01
440787000,2013,11,875.73625,FALSE,FALSE,2013-11-01
441043000,2013,11,478.315138888889,FALSE,FALSE,2013-11-01
440900000,2013,11,434.614861111111,FALSE,FALSE,2013-11-01
440647000,2013,11,551.460277777778,FALSE,FALSE,2013-11-01
440504000,2013,11,515.488333333333,FALSE,FALSE,2013-11-01
440733000,2013,11,601.695555555556,FALSE,FALSE,2013-11-01
440410000,2013,11,54.3372222222222,FALSE,FALSE,2013-11-01
441680000,2013,11,596.544027777778,FALSE,FALSE,2013-11-01
440522000,2013,11,659.719444444444,FALSE,FALSE,2013-11-01
440612000,2013,11,699.336666666667,FALSE,FALSE,2013-11-01
440777000,2013,11,676.283055555556,FALSE,FALSE,2013-11-01
440517000,2013,11,442.873611111111,FALSE,FALSE,2013-11-01
440623000,2013,11,664.145972222222,FALSE,FALSE,2013-11-01
440045000,2013,11,536.887083333333,FALSE,FALSE,2013-11-01
440778000,2013,11,681.350277777778,FALSE,FALSE,2013-11-01
440992000,2013,11,688.455416666667,FALSE,FALSE,2013-11-01
365878412,2014,8,25.8715277777778,FALSE,FALSE,2014-08-01
441837000,2015,7,21.0743055555556,FALSE,TRUE,2015-07-01
440575000,2014,12,23.6669444444444,FALSE,FALSE,2014-12-01
432507000,2014,12,136.095555555556,FALSE,FALSE,2014-12-01
440920000,2015,2,472.823055555556,FALSE,TRUE,2015-02-01
412695620,2015,2,321.334861111111,FALSE,TRUE,2015-02-01
553111744,2015,2,195.003888888889,FALSE,TRUE,2015-02-01
529469000,2014,8,63.6661111111111,TRUE,FALSE,2014-08-01
440792000,2014,8,374.863472222222,FALSE,FALSE,2014-08-01
412371194,2014,8,76.56,FALSE,FALSE,2014-08-01
441536000,2015,6,0.214444444444444,FALSE,TRUE,2015-06-01
440053000,2015,11,0.764444444444444,FALSE,TRUE,2015-11-01
441062000,2013,3,650.3525,FALSE,FALSE,2013-03-01
412420585,2013,3,462.208194444444,FALSE,FALSE,2013-03-01
440549000,2013,3,612.776111111111,FALSE,FALSE,2013-03-01
440952000,2013,3,605.711805555556,FALSE,FALSE,2013-03-01
440281000,2013,3,703.770277777778,FALSE,FALSE,2013-03-01
440612000,2013,3,686.276527777778,FALSE,FALSE,2013-03-01
440894000,2013,3,575.976666666667,FALSE,FALSE,2013-03-01
432365000,2013,3,661.188611111111,FALSE,FALSE,2013-03-01
440636000,2013,3,671.608194444445,FALSE,FALSE,2013-03-01
440656000,2013,3,551.796527777778,FALSE,FALSE,2013-03-01
440781000,2013,3,237.988055555556,FALSE,FALSE,2013-03-01
440895000,2013,3,657.878055555556,FALSE,FALSE,2013-03-01
441650000,2013,3,626.232361111111,FALSE,FALSE,2013-03-01
440522000,2013,3,660.163472222222,FALSE,FALSE,2013-03-01
416004409,2013,3,690.818333333333,FALSE,FALSE,2013-03-01
416004242,2013,3,361.230277777778,FALSE,FALSE,2013-03-01
440990000,2013,3,53.3345833333333,FALSE,FALSE,2013-03-01
440926000,2013,3,618.247777777778,FALSE,FALSE,2013-03-01
735057565,2013,12,26.6566666666667,FALSE,FALSE,2013-12-01
441066000,2013,12,3.48680555555556,FALSE,FALSE,2013-12-01
440552000,2013,12,38.7311111111111,FALSE,FALSE,2013-12-01
440575000,2014,11,7.60541666666667,FALSE,FALSE,2014-11-01
441675000,2015,7,36.0261111111111,FALSE,TRUE,2015-07-01
529783000,2014,12,140.326944444444,TRUE,FALSE,2014-12-01
441675000,2013,5,33.8123611111111,FALSE,FALSE,2013-05-01
413032000,2015,2,160.501527777778,FALSE,TRUE,2015-02-01
529729000,2015,2,172.150694444444,TRUE,TRUE,2015-02-01
416243600,2015,2,244.345972222222,FALSE,TRUE,2015-02-01
440089000,2015,2,356.703888888889,FALSE,TRUE,2015-02-01
440900000,2015,2,433.80625,FALSE,TRUE,2015-02-01
440963000,2015,2,459.222361111111,FALSE,TRUE,2015-02-01
338712000,2015,2,41.9390277777778,FALSE,TRUE,2015-02-01
367359220,2014,4,5.985,FALSE,FALSE,2014-04-01
440239000,2015,6,128.965555555556,FALSE,TRUE,2015-06-01
441645000,2013,11,486.988333333333,FALSE,FALSE,2013-11-01
441018000,2013,11,382.658333333333,FALSE,FALSE,2013-11-01
368489000,2013,11,115.215833333333,FALSE,FALSE,2013-11-01
529440000,2013,11,38.9134722222222,TRUE,FALSE,2013-11-01
441853000,2013,11,8.32888888888889,FALSE,FALSE,2013-11-01
440987000,2013,3,574.393055555556,FALSE,FALSE,2013-03-01
735057565,2013,3,11.29,FALSE,FALSE,2013-03-01
440575000,2015,1,53.9281944444444,FALSE,TRUE,2015-01-01
440552000,2015,6,15.9055555555556,FALSE,TRUE,2015-06-01
440542000,2015,6,32.5126388888889,FALSE,TRUE,2015-06-01
440968000,2013,8,33.0004166666667,FALSE,FALSE,2013-08-01
440858000,2013,8,525.260555555555,FALSE,FALSE,2013-08-01
412420584,2013,8,406.044444444444,FALSE,FALSE,2013-08-01
440963000,2013,8,701.652361111111,FALSE,FALSE,2013-08-01
440703000,2013,8,701.607083333333,FALSE,FALSE,2013-08-01
440656000,2013,8,678.4775,FALSE,FALSE,2013-08-01
441374000,2013,8,608.882638888889,FALSE,FALSE,2013-08-01
440810000,2013,8,675.667916666667,FALSE,FALSE,2013-08-01
416003756,2013,8,636.100416666667,FALSE,FALSE,2013-08-01
416003854,2013,8,526.44875,FALSE,FALSE,2013-08-01
440801000,2013,8,654.159166666667,FALSE,FALSE,2013-08-01
441644000,2013,8,664.242777777778,FALSE,FALSE,2013-08-01
441043000,2013,8,711.344305555555,FALSE,FALSE,2013-08-01
440549000,2013,8,691.820416666667,FALSE,FALSE,2013-08-01
440992000,2013,8,659.967083333333,FALSE,FALSE,2013-08-01
440751000,2013,8,694.397777777778,FALSE,FALSE,2013-08-01
440089000,2013,8,705.925694444445,FALSE,FALSE,2013-08-01
440952000,2013,8,591.907638888889,FALSE,FALSE,2013-08-01
441166000,2013,8,5.40027777777778,FALSE,FALSE,2013-08-01
440778000,2013,8,658.04625,FALSE,FALSE,2013-08-01
548831000,2013,8,18.9211111111111,FALSE,FALSE,2013-08-01
441837000,2013,8,17.9344444444444,FALSE,FALSE,2013-08-01
440623000,2013,8,580.151388888889,FALSE,FALSE,2013-08-01
440927000,2013,8,553.649305555556,FALSE,FALSE,2013-08-01
440444000,2013,9,8.425,FALSE,FALSE,2013-09-01
440595000,2015,12,173.816527777778,FALSE,TRUE,2015-12-01
440931000,2015,12,137.958611111111,FALSE,TRUE,2015-12-01
512000061,2015,12,64.26875,FALSE,TRUE,2015-12-01
512012000,2015,12,75.9433333333333,FALSE,TRUE,2015-12-01
416003709,2013,11,425.771111111111,FALSE,FALSE,2013-11-01
444080710,2013,11,50.1131944444444,FALSE,FALSE,2013-11-01
338622000,2013,11,40.4275,FALSE,FALSE,2013-11-01
440705000,2013,8,387.056388888889,FALSE,FALSE,2013-08-01
440900000,2014,3,527.644166666667,FALSE,FALSE,2014-03-01
441660000,2014,3,559.061111111111,FALSE,FALSE,2014-03-01
440108000,2014,3,187.998333333333,FALSE,FALSE,2014-03-01
440656000,2014,3,636.056666666667,FALSE,FALSE,2014-03-01
440992000,2014,3,649.622083333333,FALSE,FALSE,2014-03-01
440926000,2014,3,636.116805555556,FALSE,FALSE,2014-03-01
440773000,2014,3,1195.42694444444,FALSE,FALSE,2014-03-01
440628000,2014,3,346.020138888889,FALSE,FALSE,2014-03-01
440704000,2014,3,692.916111111111,FALSE,FALSE,2014-03-01
440104000,2014,3,12.8813888888889,FALSE,FALSE,2014-03-01
365878412,2014,3,91.2256944444444,FALSE,FALSE,2014-03-01
416000179,2014,3,325.581388888889,FALSE,FALSE,2014-03-01
412695640,2014,3,639.683472222222,FALSE,FALSE,2014-03-01
416210600,2014,3,492.363611111111,FALSE,FALSE,2014-03-01
416004502,2014,3,22.7758333333333,FALSE,FALSE,2014-03-01
368489000,2014,3,110.738611111111,FALSE,FALSE,2014-03-01
440233000,2014,3,26.6658333333333,FALSE,FALSE,2014-03-01
412371179,2014,3,644.98375,FALSE,FALSE,2014-03-01
440733000,2014,3,613.601805555556,FALSE,FALSE,2014-03-01
441644000,2014,3,654.276527777778,FALSE,FALSE,2014-03-01
440954000,2014,3,646.431111111111,FALSE,FALSE,2014-03-01
440920000,2014,3,644.16125,FALSE,FALSE,2014-03-01
416004566,2016,1,180.319166666667,FALSE,TRUE,2016-01-01
416197600,2016,1,146.563611111111,FALSE,TRUE,2016-01-01
440450000,2015,7,7.44847222222222,FALSE,TRUE,2015-07-01
520238000,2013,12,0.775277777777778,FALSE,FALSE,2013-12-01
512012000,2014,8,34.9941666666667,FALSE,FALSE,2014-08-01
366827000,2014,3,20.8845833333333,FALSE,FALSE,2014-03-01
440715000,2014,3,48.00125,FALSE,FALSE,2014-03-01
529686000,2014,3,31.1416666666667,TRUE,FALSE,2014-03-01
440053000,2014,3,42.5791666666667,FALSE,FALSE,2014-03-01
440654000,2014,3,136.590555555556,FALSE,FALSE,2014-03-01
441446000,2013,5,6.35763888888889,FALSE,FALSE,2013-05-01
440617000,2014,3,328.095138888889,FALSE,FALSE,2014-03-01
440584000,2014,3,240.057638888889,FALSE,FALSE,2014-03-01
510057000,2014,12,128.472083333333,FALSE,FALSE,2014-12-01
440479000,2013,9,0.430138888888889,FALSE,FALSE,2013-09-01
416233600,2013,11,6.69958333333333,FALSE,FALSE,2013-11-01
224651000,2014,3,32.0925,FALSE,FALSE,2014-03-01
441446000,2014,3,24.1101388888889,FALSE,FALSE,2014-03-01
440552000,2014,3,10.36625,FALSE,FALSE,2014-03-01
440792000,2013,11,323.02125,FALSE,FALSE,2013-11-01
440919000,2014,3,23.6477777777778,FALSE,FALSE,2014-03-01
440968000,2013,4,39.3356944444444,FALSE,FALSE,2013-04-01
440992000,2013,4,456.564027777778,FALSE,FALSE,2013-04-01
440628000,2013,4,642.079305555556,FALSE,FALSE,2013-04-01
366827000,2013,4,32.6570833333333,FALSE,FALSE,2013-04-01
440931000,2013,4,694.257916666667,FALSE,FALSE,2013-04-01
440963000,2013,4,718.136388888889,FALSE,FALSE,2013-04-01
440990000,2013,4,36.8743055555556,FALSE,FALSE,2013-04-01
440055000,2013,4,290.266527777778,FALSE,FALSE,2013-04-01
440894000,2013,4,679.577777777778,FALSE,FALSE,2013-04-01
440807000,2013,4,711.354027777778,FALSE,FALSE,2013-04-01
440517000,2013,4,384.476805555556,FALSE,FALSE,2013-04-01
440792000,2013,4,581.434305555556,FALSE,FALSE,2013-04-01
440705000,2013,4,617.498194444444,FALSE,FALSE,2013-04-01
441043000,2013,4,648.234861111111,FALSE,FALSE,2013-04-01
440950000,2013,4,582.871111111111,FALSE,FALSE,2013-04-01
416003854,2013,4,379.039722222222,FALSE,FALSE,2013-04-01
416004507,2013,4,453.190138888889,FALSE,FALSE,2013-04-01
412420582,2013,4,550.958611111111,FALSE,FALSE,2013-04-01
529417000,2013,4,55.4238888888889,TRUE,FALSE,2013-04-01
529440000,2013,4,18.4222222222222,TRUE,FALSE,2013-04-01
441446000,2013,4,46.07875,FALSE,FALSE,2013-04-01
440926000,2013,4,619.873472222222,FALSE,FALSE,2013-04-01
520241000,2013,4,476.347083333333,FALSE,FALSE,2013-04-01
440821000,2013,4,612.636527777778,FALSE,FALSE,2013-04-01
440954000,2013,4,575.456944444444,FALSE,FALSE,2013-04-01
440479000,2014,3,27.1984722222222,FALSE,FALSE,2014-03-01
440450000,2014,3,8.46666666666667,FALSE,FALSE,2014-03-01
512012000,2015,2,85.8568055555556,FALSE,TRUE,2015-02-01
367359220,2013,9,5.50027777777778,FALSE,FALSE,2013-09-01
440444000,2015,1,74.9118055555556,FALSE,TRUE,2015-01-01
441493000,2013,12,5.88597222222222,FALSE,FALSE,2013-12-01
440575000,2013,12,40.4395833333333,FALSE,FALSE,2013-12-01
529440000,2013,12,22.0798611111111,TRUE,FALSE,2013-12-01
735058003,2013,4,7.19263888888889,FALSE,FALSE,2013-04-01
440503000,2013,4,467.220694444445,FALSE,FALSE,2013-04-01
440492000,2013,4,14.4144444444444,FALSE,FALSE,2013-04-01
440522000,2013,4,606.147777777778,FALSE,FALSE,2013-04-01
440715000,2013,4,174.988472222222,FALSE,FALSE,2013-04-01
529414000,2013,8,134.680277777778,TRUE,FALSE,2013-08-01
441098000,2013,8,474.53375,FALSE,FALSE,2013-08-01
441650000,2013,5,48.1065277777778,FALSE,FALSE,2013-05-01
365878412,2013,12,23.765,FALSE,FALSE,2013-12-01
441853000,2014,3,9.62125,FALSE,FALSE,2014-03-01
416004566,2016,2,28.0734722222222,FALSE,TRUE,2016-02-01
529417000,2013,9,6.96291666666667,TRUE,FALSE,2013-09-01
440549000,2014,6,569.084722222222,FALSE,FALSE,2014-06-01
440773000,2014,6,1231.10708333333,FALSE,FALSE,2014-06-01
412695640,2014,6,640.844722222222,FALSE,FALSE,2014-06-01
412370007,2014,6,548.599305555555,FALSE,FALSE,2014-06-01
441645000,2014,6,675.144583333333,FALSE,FALSE,2014-06-01
441644000,2014,6,597.24875,FALSE,FALSE,2014-06-01
416004409,2014,6,550.558472222222,FALSE,FALSE,2014-06-01
440987000,2014,6,646.583611111111,FALSE,FALSE,2014-06-01
416004502,2014,6,535.877083333333,FALSE,FALSE,2014-06-01
416003803,2014,6,526.071527777778,FALSE,FALSE,2014-06-01
440704000,2014,6,719.188194444445,FALSE,FALSE,2014-06-01
440628000,2014,6,662.417361111111,FALSE,FALSE,2014-06-01
440574000,2014,6,699.190972222222,FALSE,FALSE,2014-06-01
440846000,2014,6,698.184861111111,FALSE,FALSE,2014-06-01
416004552,2014,6,612.141527777778,FALSE,FALSE,2014-06-01
440055000,2014,6,559.215416666667,FALSE,FALSE,2014-06-01
440787000,2014,6,1142.29319444444,FALSE,FALSE,2014-06-01
440894000,2014,6,635.805277777778,FALSE,FALSE,2014-06-01
440646000,2014,6,590.001111111111,FALSE,FALSE,2014-06-01
520217000,2014,6,475.291527777778,FALSE,FALSE,2014-06-01
440778000,2014,6,666.870138888889,FALSE,FALSE,2014-06-01
440624000,2014,6,619.796805555556,FALSE,FALSE,2014-06-01
538060018,2014,6,28.2368055555556,FALSE,FALSE,2014-06-01
440641000,2014,6,599.603333333333,FALSE,FALSE,2014-06-01
440648000,2014,6,657.92625,FALSE,FALSE,2014-06-01
441680000,2014,6,639.177083333333,FALSE,FALSE,2014-06-01
440462000,2014,6,32.3779166666667,FALSE,FALSE,2014-06-01
440239000,2014,6,233.936111111111,FALSE,FALSE,2014-06-01
441837000,2014,6,53.4640277777778,FALSE,FALSE,2014-06-01
416197600,2014,6,317.754305555556,FALSE,FALSE,2014-06-01
440410000,2014,6,16.2918055555556,FALSE,FALSE,2014-06-01
338013000,2015,6,31.7620833333333,FALSE,TRUE,2015-06-01
350107000,2015,2,80.0727777777778,FALSE,TRUE,2015-02-01
452005511,2013,8,9.24194444444445,FALSE,FALSE,2013-08-01
440941000,2014,2,604.713611111111,FALSE,FALSE,2014-02-01
440958000,2014,2,587.619027777778,FALSE,FALSE,2014-02-01
441446000,2014,2,10.6041666666667,FALSE,FALSE,2014-02-01
440410000,2014,2,43.0019444444444,FALSE,FALSE,2014-02-01
440647000,2014,2,470.494583333333,FALSE,FALSE,2014-02-01
440503000,2014,2,655.993472222222,FALSE,FALSE,2014-02-01
440807000,2014,2,522.467777777778,FALSE,FALSE,2014-02-01
441090000,2014,2,593.772916666667,FALSE,FALSE,2014-02-01
440641000,2014,2,561.234444444444,FALSE,FALSE,2014-02-01
440645000,2014,2,491.1125,FALSE,FALSE,2014-02-01
441645000,2014,2,473.323611111111,FALSE,FALSE,2014-02-01
440236000,2014,2,570.385555555555,FALSE,FALSE,2014-02-01
512000061,2014,2,149.844722222222,FALSE,FALSE,2014-02-01
440751000,2014,2,539.309861111111,FALSE,FALSE,2014-02-01
440886000,2014,2,626.385416666667,FALSE,FALSE,2014-02-01
440931000,2014,2,671.359027777778,FALSE,FALSE,2014-02-01
441483000,2014,2,454.88875,FALSE,FALSE,2014-02-01
440954000,2014,2,596.796944444444,FALSE,FALSE,2014-02-01
440952000,2014,2,477.699722222222,FALSE,FALSE,2014-02-01
416004242,2014,2,672.168055555556,FALSE,FALSE,2014-02-01
440574000,2014,2,538.407361111111,FALSE,FALSE,2014-02-01
224523000,2014,2,15.255,FALSE,FALSE,2014-02-01
441241000,2014,2,586.111111111111,FALSE,FALSE,2014-02-01
440926000,2014,2,545.418611111111,FALSE,FALSE,2014-02-01
440648000,2014,2,625.601805555556,FALSE,FALSE,2014-02-01
416243600,2014,2,40.1743055555555,FALSE,FALSE,2014-02-01
440933000,2014,2,487.964166666667,FALSE,FALSE,2014-02-01
416004242,2014,7,672.190555555556,FALSE,FALSE,2014-07-01
365878412,2014,7,49.6130555555556,FALSE,FALSE,2014-07-01
440462000,2014,7,61.5088888888889,FALSE,FALSE,2014-07-01
412985000,2014,7,513.171805555556,FALSE,FALSE,2014-07-01
441084000,2014,7,645.585972222222,FALSE,FALSE,2014-07-01
441098000,2014,7,688.635277777778,FALSE,FALSE,2014-07-01
440778000,2014,7,681.053194444444,FALSE,FALSE,2014-07-01
412420584,2014,7,610.698611111111,FALSE,FALSE,2014-07-01
440522000,2014,7,720.399166666667,FALSE,FALSE,2014-07-01
440935000,2014,7,723.975277777778,FALSE,FALSE,2014-07-01
440703000,2014,7,705.435,FALSE,FALSE,2014-07-01
440628000,2014,7,681.150138888889,FALSE,FALSE,2014-07-01
440671000,2014,7,62.7522222222222,FALSE,FALSE,2014-07-01
440636000,2014,7,642.177361111111,FALSE,FALSE,2014-07-01
412420892,2014,7,697.849444444444,FALSE,FALSE,2014-07-01
440704000,2014,7,682.403611111111,FALSE,FALSE,2014-07-01
440648000,2014,7,692.548333333333,FALSE,FALSE,2014-07-01
440549000,2014,7,643.569583333333,FALSE,FALSE,2014-07-01
440792000,2014,7,626.874166666667,FALSE,FALSE,2014-07-01
440919000,2014,7,584.64375,FALSE,FALSE,2014-07-01
440104000,2014,7,29.2580555555556,FALSE,FALSE,2014-07-01
440900000,2014,7,690.439583333333,FALSE,FALSE,2014-07-01
416004553,2014,7,427.207222222222,FALSE,FALSE,2014-07-01
416004502,2014,7,558.703472222222,FALSE,FALSE,2014-07-01
440992000,2014,7,676.119027777778,FALSE,FALSE,2014-07-01
440542000,2014,7,35.2436111111111,FALSE,FALSE,2014-07-01
440604000,2014,7,670.843055555556,FALSE,FALSE,2014-07-01
441374000,2014,7,612.407222222222,FALSE,FALSE,2014-07-01
520217000,2014,7,592.830277777778,FALSE,FALSE,2014-07-01
440612000,2014,7,660.111666666667,FALSE,FALSE,2014-07-01
441018000,2014,7,490.038611111111,FALSE,FALSE,2014-07-01
416003854,2014,7,547.784305555556,FALSE,FALSE,2014-07-01
416004552,2014,7,682.037361111111,FALSE,FALSE,2014-07-01
735059089,2013,4,16.0879166666667,FALSE,FALSE,2013-04-01
441837000,2014,2,6.49958333333333,FALSE,FALSE,2014-02-01
412370007,2014,2,520.817777777778,FALSE,FALSE,2014-02-01
440671000,2014,2,16.1619444444444,FALSE,FALSE,2014-02-01
440990000,2014,2,53.3879166666667,FALSE,FALSE,2014-02-01
444080710,2013,8,11.7444444444444,FALSE,FALSE,2013-08-01
441166000,2014,7,39.3683333333333,FALSE,FALSE,2014-07-01
440823000,2014,7,62.9759722222222,FALSE,FALSE,2014-07-01
440623000,2014,7,348.366944444444,FALSE,FALSE,2014-07-01
440646000,2014,7,193.428055555556,FALSE,FALSE,2014-07-01
416003709,2014,7,184.419861111111,FALSE,FALSE,2014-07-01
441251000,2014,7,432.847916666667,FALSE,FALSE,2014-07-01
440968000,2014,6,49.6952777777778,FALSE,FALSE,2014-06-01
367359220,2014,6,26.4847222222222,FALSE,FALSE,2014-06-01
416004242,2014,12,30.7072222222222,FALSE,FALSE,2014-12-01
365878412,2014,6,6.11138888888889,FALSE,FALSE,2014-06-01
440444000,2014,6,35.935,FALSE,FALSE,2014-06-01
538060018,2014,7,36.0244444444444,FALSE,FALSE,2014-07-01
367463000,2014,7,23.1872222222222,FALSE,FALSE,2014-07-01
432507000,2014,7,317.640694444444,FALSE,FALSE,2014-07-01
444080710,2014,7,21.8008333333333,FALSE,FALSE,2014-07-01
440715000,2014,2,30.1669444444444,FALSE,FALSE,2014-02-01
412420585,2014,2,131.857361111111,FALSE,FALSE,2014-02-01
440895000,2016,1,45.8815277777778,FALSE,TRUE,2016-01-01
440933000,2013,3,197.385555555556,FALSE,FALSE,2013-03-01
520238000,2013,3,409.969861111111,FALSE,FALSE,2013-03-01
440552000,2013,4,38.4940277777778,FALSE,FALSE,2013-04-01
440410000,2013,4,22.6647222222222,FALSE,FALSE,2013-04-01
529686000,2015,1,0.675,TRUE,TRUE,2015-01-01
440777000,2016,12,1.85597222222222,FALSE,TRUE,2016-12-01
441644000,2016,7,0.0111111111111111,FALSE,TRUE,2016-07-01
441675000,2014,7,33.9776388888889,FALSE,FALSE,2014-07-01
440990000,2014,7,15.8554166666667,FALSE,FALSE,2014-07-01
735057564,2016,1,3.17166666666667,FALSE,TRUE,2016-01-01
416000179,2013,12,262.305972222222,FALSE,FALSE,2013-12-01
529676000,2014,2,31.2315277777778,TRUE,FALSE,2014-02-01
441930000,2014,2,43.5819444444444,FALSE,FALSE,2014-02-01
440045000,2013,7,647.691388888889,FALSE,FALSE,2013-07-01
440055000,2013,7,319.516805555556,FALSE,FALSE,2013-07-01
441241000,2013,7,470.130555555556,FALSE,FALSE,2013-07-01
440733000,2013,7,650.420833333333,FALSE,FALSE,2013-07-01
440705000,2013,7,355.352361111111,FALSE,FALSE,2013-07-01
432365000,2013,7,278.37,FALSE,FALSE,2013-07-01
441043000,2013,7,533.083888888889,FALSE,FALSE,2013-07-01
440623000,2013,7,663.647638888889,FALSE,FALSE,2013-07-01
441098000,2013,7,670.033194444444,FALSE,FALSE,2013-07-01
416003756,2013,7,369.435138888889,FALSE,FALSE,2013-07-01
440236000,2013,7,692.700694444444,FALSE,FALSE,2013-07-01
440751000,2013,7,681.868333333333,FALSE,FALSE,2013-07-01
440656000,2013,7,679.230416666667,FALSE,FALSE,2013-07-01
441811000,2013,7,659.681527777778,FALSE,FALSE,2013-07-01
440931000,2013,7,643.992777777778,FALSE,FALSE,2013-07-01
440765000,2013,7,610.042361111111,FALSE,FALSE,2013-07-01
441483000,2013,7,670.451388888889,FALSE,FALSE,2013-07-01
